subject,muscle_pair,phase,sec,value
subject_611,CCI_SCML_STL,Cooldown,0.9997941,0.994019031447729
subject_611,CCI_SCML_STL,SecondThreshold,0.9997941,0.7854903702785786
subject_611,CCI_SCML_STL,VO2max,0.9997941,0.5943394061158337
subject_611,CCI_SCML_STL,WanT,0.9997941,0.7473203838876855
subject_611,CCI_SCML_STL,Warmup,0.9997941,0.9206218696059985
subject_612,CCI_SCML_STL,Cooldown,0.9997941,0.2307244224194178
subject_612,CCI_SCML_STL,SecondThreshold,0.9997941,0.5969295397860329
subject_612,CCI_SCML_STL,VO2max,0.9997941,0.3590856666240613
subject_612,CCI_SCML_STL,WanT,0.9997941,0.0877494780353901
subject_612,CCI_SCML_STL,Warmup,0.9997941,0.2708940899672569
subject_613,CCI_SCML_STL,Cooldown,0.9997941,0.9425224231859508
subject_613,CCI_SCML_STL,SecondThreshold,0.9997941,0.9062987318366744
subject_613,CCI_SCML_STL,VO2max,0.9997941,0.6708060087530162
subject_613,CCI_SCML_STL,WanT,0.9997941,0.7454365833209632
subject_613,CCI_SCML_STL,Warmup,0.9997941,0.7971228559955876
subject_614,CCI_SCML_STL,Cooldown,0.9997941,0.5802735704975378
subject_614,CCI_SCML_STL,SecondThreshold,0.9997941,0.6135627976197158
subject_614,CCI_SCML_STL,VO2max,0.9997941,0.6727143284584579
subject_614,CCI_SCML_STL,WanT,0.9997941,0.2858944404666816
subject_614,CCI_SCML_STL,Warmup,0.9997941,0.823223055246689
subject_615,CCI_SCML_STL,Cooldown,0.9997941,0.8709328811431655
subject_615,CCI_SCML_STL,SecondThreshold,0.9997941,0.8043158757492265
subject_615,CCI_SCML_STL,VO2max,0.9997941,0.7938734866013253
subject_615,CCI_SCML_STL,WanT,0.9997941,0.5424630100870207
subject_615,CCI_SCML_STL,Warmup,0.9997941,0.9610939955238922
subject_616,CCI_SCML_STL,Cooldown,0.9997941,0.0379964730669881
subject_616,CCI_SCML_STL,SecondThreshold,0.9997941,0.7001275855215392
subject_616,CCI_SCML_STL,VO2max,0.9997941,0.6061743165150628
subject_616,CCI_SCML_STL,WanT,0.9997941,0.8714686883699513
subject_616,CCI_SCML_STL,Warmup,0.9997941,0.859995965896233
subject_617,CCI_SCML_STL,Cooldown,0.9997941,0.6627874721732476
subject_617,CCI_SCML_STL,SecondThreshold,0.9997941,0.9766888581972016
subject_617,CCI_SCML_STL,VO2max,0.9997941,0.8917590700862663
subject_617,CCI_SCML_STL,WanT,0.9997941,0.8537326302632674
subject_617,CCI_SCML_STL,Warmup,0.9997941,0.7224186173351873
subject_618,CCI_SCML_STL,Cooldown,0.9997941,0.5878053866361161
subject_618,CCI_SCML_STL,SecondThreshold,0.9997941,0.4418229639981129
subject_618,CCI_SCML_STL,VO2max,0.9997941,0.732527800636945
subject_618,CCI_SCML_STL,WanT,0.9997941,0.3045846166551685
subject_618,CCI_SCML_STL,Warmup,0.9997941,0.6992950643729696
subject_619,CCI_SCML_STL,Cooldown,0.9997941,0.8975992981983943
subject_619,CCI_SCML_STL,SecondThreshold,0.9997941,0.7404175558302315
subject_619,CCI_SCML_STL,VO2max,0.9997941,0.5217357891903653
subject_619,CCI_SCML_STL,WanT,0.9997941,0.81166424125305
subject_619,CCI_SCML_STL,Warmup,0.9997941,0.4456349094739842
subject_620,CCI_SCML_STL,Cooldown,0.9997941,0.8964147686614098
subject_620,CCI_SCML_STL,SecondThreshold,0.9997941,0.6524413199094916
subject_620,CCI_SCML_STL,VO2max,0.9997941,0.6473342095335196
subject_620,CCI_SCML_STL,WanT,0.9997941,0.9919599667550996
subject_620,CCI_SCML_STL,Warmup,0.9997941,0.681804991029046
subject_621,CCI_SCML_STL,Cooldown,0.9997941,0.5514546067543791
subject_621,CCI_SCML_STL,SecondThreshold,0.9997941,0.8837463832121107
subject_621,CCI_SCML_STL,VO2max,0.9997941,0.8081606820738854
subject_621,CCI_SCML_STL,WanT,0.9997941,0.5793202074791357
subject_621,CCI_SCML_STL,Warmup,0.9997941,0.5382169124890339
subject_622,CCI_SCML_STL,Cooldown,0.9997941,0.9380469782761202
subject_622,CCI_SCML_STL,SecondThreshold,0.9997941,0.8159238393599607
subject_622,CCI_SCML_STL,VO2max,0.9997941,0.9701076845618366
subject_622,CCI_SCML_STL,WanT,0.9997941,0.9243557106406286
subject_622,CCI_SCML_STL,Warmup,0.9997941,0.6641983267576363
subject_623,CCI_SCML_STL,Cooldown,0.9997941,0.7060871441710127
subject_623,CCI_SCML_STL,SecondThreshold,0.9997941,0.5289412397589165
subject_623,CCI_SCML_STL,VO2max,0.9997941,0.9042298786686432
subject_623,CCI_SCML_STL,WanT,0.9997941,0.8522627875648369
subject_623,CCI_SCML_STL,Warmup,0.9997941,0.8670090096255292
subject_624,CCI_SCML_STL,Cooldown,0.9997941,0.7341807031689521
subject_624,CCI_SCML_STL,SecondThreshold,0.9997941,0.8346528746339847
subject_624,CCI_SCML_STL,VO2max,0.9997941,0.8970951208017641
subject_624,CCI_SCML_STL,WanT,0.9997941,0.826259173087618
subject_624,CCI_SCML_STL,Warmup,0.9997941,0.5027291382934583
subject_625,CCI_SCML_STL,Cooldown,0.9997941,0.6276483178266595
subject_625,CCI_SCML_STL,SecondThreshold,0.9997941,0.8941915034334863
subject_625,CCI_SCML_STL,VO2max,0.9997941,0.8346528746339845
subject_625,CCI_SCML_STL,WanT,0.9997941,0.8262591730876178
subject_625,CCI_SCML_STL,Warmup,0.9997941,0.8683796971561251
subject_626,CCI_SCML_STL,Cooldown,0.9997941,0.9346967076194236
